,Order Quantity,Unit Cost,Unit Price,Cost,Revenue
93461,17.0,1.0,4.0,17.0,56
93462,23.0,1.0,4.0,23.0,75
93463,15.0,1.0,4.0,15.0,49
93464,8.0,1.0,4.0,8.0,26
93465,7.0,1.0,4.0,7.0,23
93466,12.0,8.0,21.0,96.0,234
93467,14.0,8.0,21.0,112.0,273
93468,15.0,1.0,2.0,15.0,23
93469,26.0,1.0,2.0,26.0,40
93470,12.0,1.0,2.0,12.0,18
93471,23.0,1.0,2.0,23.0,35
93472,3.0,1.0,4.0,3.0,10
93473,11.0,1.0,4.0,11.0,36
93474,5.0,1.0,4.0,5.0,16
93475,12.0,1.0,4.0,12.0,39
93476,4.0,1.0,4.0,4.0,13
93477,23.0,1.0,4.0,23.0,75
93478,5.0,1.0,4.0,5.0,16
93479,23.0,1.0,4.0,23.0,75
93480,29.0,1.0,4.0,29.0,95
93481,2.0,1.0,4.0,2.0,7
93482,31.0,1.0,4.0,31.0,102
93483,4.0,1.0,4.0,4.0,13
93484,30.0,1.0,2.0,30.0,51
93485,10.0,1.0,2.0,10.0,17
93486,29.0,1.0,2.0,29.0,49
93487,7.0,1.0,2.0,7.0,12
93488,9.0,1.0,4.0,9.0,35
93489,8.0,1.0,4.0,8.0,31
93490,15.0,11.0,30.0,165.0,401
93491,5.0,11.0,30.0,55.0,134
93492,14.0,11.0,30.0,154.0,374
93493,2.0,11.0,30.0,22.0,53
93494,5.0,2.0,5.0,10.0,23
93495,9.0,2.0,5.0,18.0,42
93496,6.0,2.0,5.0,12.0,28
93497,3.0,2.0,5.0,6.0,14
93498,7.0,2.0,5.0,14.0,33
93499,3.0,2.0,5.0,6.0,14
93500,12.0,11.0,30.0,132.0,346
93501,19.0,11.0,30.0,209.0,547
93502,21.0,11.0,30.0,231.0,605
93503,10.0,11.0,30.0,110.0,288
93504,20.0,11.0,30.0,220.0,576
93505,18.0,11.0,30.0,198.0,518
93506,30.0,11.0,30.0,330.0,864
93507,16.0,11.0,30.0,176.0,461
93508,32.0,11.0,30.0,352.0,922
93509,18.0,11.0,30.0,198.0,518
93510,2.0,11.0,30.0,22.0,58
93511,24.0,11.0,30.0,264.0,691
93512,1.0,11.0,30.0,11.0,29
93513,23.0,11.0,30.0,253.0,662
93514,29.0,11.0,30.0,319.0,835
93515,17.0,11.0,30.0,187.0,490
93516,31.0,11.0,30.0,341.0,893
93517,19.0,11.0,30.0,209.0,547
93518,6.0,11.0,30.0,66.0,173
93519,7.0,11.0,30.0,77.0,202
93520,14.0,11.0,30.0,154.0,403
93521,16.0,11.0,30.0,176.0,461
93522,13.0,11.0,30.0,143.0,374
93523,28.0,11.0,30.0,308.0,806
93524,11.0,11.0,30.0,121.0,317
93525,29.0,11.0,30.0,319.0,835
93526,21.0,11.0,30.0,231.0,605
93527,23.0,11.0,30.0,253.0,662
93528,19.0,11.0,30.0,209.0,547
93529,20.0,11.0,30.0,220.0,576
93530,15.0,11.0,30.0,165.0,432
93531,18.0,11.0,30.0,198.0,518
93532,13.0,11.0,30.0,143.0,374
93533,16.0,11.0,30.0,176.0,461
93534,18.0,11.0,30.0,198.0,518
93535,10.0,11.0,30.0,110.0,288
93536,20.0,11.0,30.0,220.0,576
93537,21.0,11.0,30.0,231.0,605
93538,14.0,11.0,30.0,154.0,403
93539,20.0,11.0,30.0,220.0,576
93540,18.0,11.0,30.0,198.0,518
93541,15.0,11.0,30.0,165.0,432
93542,9.0,11.0,30.0,99.0,259
93543,6.0,11.0,30.0,66.0,173
93544,26.0,11.0,30.0,286.0,749
93545,25.0,11.0,30.0,275.0,720
93546,24.0,11.0,30.0,264.0,691
93547,27.0,11.0,30.0,297.0,778
93548,20.0,1.0,2.0,20.0,33
93549,20.0,1.0,2.0,20.0,33
93550,21.0,1.0,2.0,21.0,34
93551,21.0,1.0,2.0,21.0,34
93552,15.0,1.0,2.0,15.0,25
93553,11.0,1.0,2.0,11.0,18
93554,16.0,1.0,2.0,16.0,26
93555,11.0,1.0,2.0,11.0,18
93556,30.0,1.0,2.0,30.0,49
93557,9.0,1.0,2.0,9.0,15
93558,31.0,1.0,2.0,31.0,51
93559,7.0,1.0,2.0,7.0,11
93560,6.0,12.0,33.0,72.0,162
93561,11.0,12.0,33.0,132.0,298
93562,1.0,12.0,33.0,12.0,27
93563,4.0,12.0,33.0,48.0,108
93564,12.0,12.0,33.0,144.0,325
93565,1.0,12.0,33.0,12.0,27
93566,26.0,12.0,33.0,312.0,704
93567,19.0,12.0,33.0,228.0,514
93568,28.0,12.0,33.0,336.0,758
93569,18.0,12.0,33.0,216.0,487
93570,4.0,12.0,33.0,48.0,108
93571,5.0,12.0,33.0,60.0,135
93572,2.0,12.0,33.0,24.0,54
93573,6.0,12.0,33.0,72.0,162
93574,15.0,12.0,33.0,180.0,406
93575,1.0,12.0,33.0,12.0,27
93576,13.0,12.0,33.0,156.0,352
93577,1.0,12.0,33.0,12.0,27
93578,18.0,1.0,2.0,18.0,31
93579,16.0,1.0,2.0,16.0,28
93580,20.0,1.0,2.0,20.0,35
93581,24.0,1.0,2.0,24.0,42
93582,21.0,1.0,2.0,21.0,37
93583,21.0,1.0,2.0,21.0,37
93584,6.0,1.0,2.0,6.0,10
93585,26.0,1.0,2.0,26.0,45
93586,9.0,1.0,2.0,9.0,16
93587,5.0,1.0,2.0,5.0,9
93588,28.0,1.0,2.0,28.0,49
93589,6.0,1.0,2.0,6.0,10
93590,10.0,1.0,2.0,10.0,17
93591,14.0,1.0,2.0,14.0,24
93592,9.0,1.0,2.0,9.0,16
93593,15.0,1.0,2.0,15.0,26
93594,14.0,1.0,2.0,14.0,24
93595,6.0,1.0,2.0,6.0,10
93596,16.0,1.0,2.0,16.0,28
93597,6.0,1.0,2.0,6.0,10
93598,1.0,1.0,2.0,1.0,2
93599,27.0,1.0,2.0,27.0,47
93600,1.0,1.0,2.0,1.0,2
93601,26.0,1.0,2.0,26.0,45
93602,15.0,1.0,2.0,15.0,26
93603,29.0,1.0,2.0,29.0,50
93604,28.0,1.0,2.0,28.0,49
93605,13.0,1.0,2.0,13.0,23
93606,28.0,1.0,2.0,28.0,49
93607,26.0,1.0,2.0,26.0,45
93608,23.0,1.0,2.0,23.0,40
93609,9.0,1.0,2.0,9.0,16
93610,20.0,1.0,2.0,20.0,35
93611,6.0,1.0,2.0,6.0,10
93612,12.0,1.0,2.0,12.0,21
93613,10.0,1.0,2.0,10.0,17
93614,12.0,1.0,2.0,12.0,21
93615,12.0,1.0,2.0,12.0,21
93616,30.0,1.0,2.0,30.0,52
93617,28.0,1.0,2.0,28.0,49
93618,21.0,1.0,2.0,21.0,37
93619,18.0,1.0,2.0,18.0,31
93620,5.0,1.0,2.0,5.0,9
93621,3.0,1.0,2.0,3.0,5
93622,5.0,1.0,2.0,5.0,9
93623,1.0,1.0,2.0,1.0,2
93624,4.0,1.0,2.0,4.0,7
93625,2.0,1.0,2.0,2.0,3
93626,10.0,1.0,2.0,10.0,17
93627,6.0,1.0,2.0,6.0,10
93628,5.0,1.0,2.0,5.0,9
93629,10.0,1.0,2.0,10.0,17
93630,8.0,1.0,2.0,8.0,14
93631,2.0,1.0,2.0,2.0,3
93632,29.0,1.0,2.0,29.0,50
93633,31.0,1.0,2.0,31.0,54
93634,17.0,1.0,2.0,17.0,30
93635,23.0,1.0,2.0,23.0,40
93636,15.0,1.0,2.0,15.0,26
93637,25.0,1.0,2.0,25.0,44
93638,13.0,1.0,2.0,13.0,23
93639,16.0,1.0,2.0,16.0,28
93640,2.0,1.0,2.0,2.0,3
93641,11.0,1.0,2.0,11.0,19
93642,17.0,1.0,2.0,17.0,30
93643,1.0,1.0,2.0,1.0,2
93644,5.0,9.0,25.0,45.0,109
93645,19.0,9.0,25.0,171.0,413
93646,2.0,9.0,25.0,18.0,44
93647,20.0,9.0,25.0,180.0,435
93648,13.0,9.0,25.0,117.0,283
93649,10.0,9.0,25.0,90.0,218
93650,5.0,9.0,25.0,45.0,109
93651,12.0,9.0,25.0,108.0,261
93652,8.0,9.0,25.0,72.0,174
93653,6.0,9.0,25.0,54.0,131
93654,14.0,9.0,25.0,126.0,305
93655,13.0,9.0,25.0,117.0,283
93656,15.0,9.0,25.0,135.0,326
93657,22.0,9.0,25.0,198.0,479
93658,16.0,9.0,25.0,144.0,348
93659,22.0,9.0,25.0,198.0,479
93660,7.0,9.0,25.0,63.0,152
93661,25.0,9.0,25.0,225.0,544
93662,8.0,9.0,25.0,72.0,174
93663,22.0,9.0,25.0,198.0,479
93664,24.0,9.0,25.0,216.0,522
93665,27.0,9.0,25.0,243.0,587
93666,24.0,9.0,25.0,216.0,522
93667,28.0,9.0,25.0,252.0,609
93668,6.0,9.0,25.0,54.0,131
93669,28.0,9.0,25.0,252.0,609
93670,16.0,9.0,25.0,144.0,348
93671,3.0,9.0,25.0,27.0,65
93672,25.0,9.0,25.0,225.0,544
93673,18.0,9.0,25.0,162.0,392
93674,12.0,9.0,25.0,108.0,261
93675,4.0,9.0,25.0,36.0,87
93676,11.0,9.0,25.0,99.0,239
93677,2.0,9.0,25.0,18.0,44
93678,28.0,9.0,25.0,252.0,609
93679,20.0,9.0,25.0,180.0,435
93680,26.0,9.0,25.0,234.0,566
93681,19.0,9.0,25.0,171.0,413
93682,21.0,9.0,25.0,189.0,457
93683,29.0,9.0,25.0,261.0,631
93684,20.0,9.0,25.0,180.0,435
93685,27.0,9.0,25.0,243.0,587
93686,1.0,9.0,25.0,9.0,22
93687,24.0,9.0,25.0,216.0,522
93688,1.0,9.0,25.0,9.0,22
93689,21.0,9.0,25.0,189.0,457
93690,14.0,9.0,25.0,126.0,305
93691,11.0,9.0,25.0,99.0,239
93692,13.0,9.0,25.0,117.0,283
93693,12.0,9.0,25.0,108.0,261
93694,22.0,9.0,25.0,198.0,479
93695,27.0,9.0,25.0,243.0,587
93696,2.0,9.0,25.0,18.0,44
93697,23.0,9.0,25.0,207.0,500
93698,25.0,9.0,25.0,225.0,544
93699,2.0,9.0,25.0,18.0,44
93700,20.0,2.0,5.0,40.0,84
93701,10.0,2.0,5.0,20.0,42
93702,29.0,2.0,5.0,58.0,122
93703,19.0,2.0,5.0,38.0,80
93704,11.0,2.0,5.0,22.0,46
93705,31.0,2.0,5.0,62.0,130
93706,13.0,2.0,5.0,26.0,55
93707,12.0,2.0,5.0,24.0,50
93708,26.0,2.0,5.0,52.0,109
93709,22.0,2.0,5.0,44.0,92
93710,28.0,2.0,5.0,56.0,118
93711,25.0,2.0,5.0,50.0,105
93712,20.0,2.0,5.0,40.0,84
93713,29.0,2.0,5.0,58.0,122
93714,5.0,2.0,5.0,10.0,21
93715,6.0,2.0,5.0,12.0,25
93716,30.0,2.0,5.0,60.0,126
93717,9.0,2.0,5.0,18.0,38
93718,27.0,2.0,5.0,54.0,113
93719,7.0,2.0,5.0,14.0,29
93720,24.0,2.0,5.0,48.0,101
93721,26.0,2.0,5.0,52.0,109
93722,1.0,2.0,5.0,2.0,4
93723,2.0,2.0,5.0,4.0,8
93724,30.0,11.0,30.0,330.0,711
93725,28.0,11.0,30.0,308.0,664
93726,10.0,1.0,2.0,10.0,17
93727,29.0,1.0,2.0,29.0,49
93728,11.0,1.0,2.0,11.0,18
93729,28.0,1.0,2.0,28.0,47
93730,8.0,1.0,2.0,8.0,13
93731,7.0,1.0,2.0,7.0,12
93732,7.0,1.0,2.0,7.0,12
93733,8.0,1.0,2.0,8.0,13
93734,21.0,1.0,2.0,21.0,35
93735,19.0,1.0,2.0,19.0,32
93736,5.0,1.0,2.0,5.0,8
93737,2.0,1.0,2.0,2.0,3
93738,3.0,1.0,2.0,3.0,5
93739,4.0,1.0,2.0,4.0,7
93740,15.0,1.0,2.0,15.0,25
93741,25.0,1.0,2.0,25.0,42
93742,17.0,1.0,2.0,17.0,29
93743,26.0,1.0,2.0,26.0,44
93744,15.0,2.0,5.0,30.0,74
93745,25.0,2.0,5.0,50.0,124
93746,14.0,2.0,5.0,28.0,69
93747,24.0,2.0,5.0,48.0,119
93748,8.0,9.0,25.0,72.0,196
93749,7.0,9.0,25.0,63.0,172
93750,20.0,9.0,25.0,180.0,490
93751,14.0,9.0,25.0,126.0,343
93752,22.0,9.0,25.0,198.0,539
93753,11.0,9.0,25.0,99.0,270
93754,6.0,9.0,25.0,54.0,147
93755,30.0,9.0,25.0,270.0,735
93756,4.0,9.0,25.0,36.0,98
93757,29.0,9.0,25.0,261.0,711
93758,2.0,9.0,25.0,18.0,49
93759,20.0,9.0,25.0,180.0,490
93760,1.0,9.0,25.0,9.0,25
93761,17.0,9.0,25.0,153.0,417
93762,23.0,9.0,25.0,207.0,564
93763,12.0,9.0,25.0,108.0,294
93764,21.0,9.0,25.0,189.0,515
93765,10.0,9.0,25.0,90.0,245
93766,16.0,9.0,25.0,144.0,392
93767,16.0,9.0,25.0,144.0,392
93768,24.0,9.0,25.0,216.0,588
93769,8.0,9.0,25.0,72.0,196
93770,25.0,9.0,25.0,225.0,613
93771,10.0,9.0,25.0,90.0,245
93772,14.0,9.0,25.0,126.0,343
93773,20.0,9.0,25.0,180.0,490
93774,3.0,9.0,25.0,27.0,74
93775,15.0,9.0,25.0,135.0,368
93776,20.0,9.0,25.0,180.0,490
93777,2.0,9.0,25.0,18.0,49
93778,29.0,9.0,25.0,261.0,711
93779,12.0,9.0,25.0,108.0,294
93780,28.0,9.0,25.0,252.0,686
93781,10.0,9.0,25.0,90.0,245
93782,8.0,9.0,25.0,72.0,196
93783,6.0,9.0,25.0,54.0,147
93784,2.0,9.0,25.0,18.0,49
93785,7.0,9.0,25.0,63.0,172
93786,8.0,9.0,25.0,72.0,196
93787,4.0,9.0,25.0,36.0,98
93788,21.0,9.0,25.0,189.0,515
93789,23.0,9.0,25.0,207.0,564
93790,28.0,9.0,25.0,252.0,686
93791,20.0,9.0,25.0,180.0,490
93792,22.0,9.0,25.0,198.0,539
93793,30.0,9.0,25.0,270.0,735
93794,5.0,9.0,25.0,45.0,123
93795,10.0,9.0,25.0,90.0,245
93796,1.0,9.0,25.0,9.0,25
93797,4.0,9.0,25.0,36.0,98
93798,7.0,9.0,25.0,63.0,172
93799,1.0,9.0,25.0,9.0,25
93800,30.0,9.0,25.0,270.0,735
93801,8.0,9.0,25.0,72.0,196
93802,30.0,9.0,25.0,270.0,735
93803,5.0,9.0,25.0,45.0,123
93804,3.0,9.0,25.0,27.0,74
93805,6.0,9.0,25.0,54.0,147
93806,1.0,9.0,25.0,9.0,25
93807,6.0,9.0,25.0,54.0,147
93808,4.0,9.0,25.0,36.0,98
93809,18.0,9.0,25.0,162.0,441
93810,5.0,9.0,25.0,45.0,123
93811,20.0,9.0,25.0,180.0,490
93812,29.0,9.0,25.0,261.0,711
93813,17.0,9.0,25.0,153.0,417
93814,26.0,9.0,25.0,234.0,637
93815,19.0,9.0,25.0,171.0,466
93816,16.0,9.0,25.0,144.0,392
93817,17.0,9.0,25.0,153.0,417
93818,5.0,9.0,25.0,45.0,123
93819,24.0,9.0,25.0,216.0,588
93820,6.0,9.0,25.0,54.0,147
93821,24.0,9.0,25.0,216.0,588
93822,13.0,2.0,5.0,26.0,55
93823,10.0,2.0,5.0,20.0,42
93824,6.0,1.0,2.0,6.0,9
93825,10.0,1.0,2.0,10.0,16
93826,3.0,1.0,2.0,3.0,5
93827,12.0,1.0,2.0,12.0,19
93828,23.0,1.0,2.0,23.0,36
93829,21.0,1.0,2.0,21.0,33
93830,24.0,1.0,2.0,24.0,37
93831,22.0,1.0,2.0,22.0,34
93832,10.0,1.0,2.0,10.0,16
93833,17.0,1.0,2.0,17.0,27
93834,7.0,1.0,2.0,7.0,11
93835,14.0,1.0,2.0,14.0,22
93836,3.0,1.0,2.0,3.0,5
93837,30.0,1.0,2.0,30.0,47
93838,5.0,1.0,2.0,5.0,8
93839,28.0,1.0,2.0,28.0,44
93840,23.0,1.0,2.0,23.0,36
93841,23.0,1.0,2.0,23.0,36
93842,23.0,1.0,4.0,23.0,80
93843,22.0,1.0,4.0,22.0,77
93844,4.0,1.0,4.0,4.0,14
93845,9.0,1.0,4.0,9.0,31
93846,1.0,1.0,4.0,1.0,3
93847,8.0,1.0,4.0,8.0,28
93848,5.0,1.0,4.0,5.0,17
93849,3.0,1.0,4.0,3.0,10
93850,14.0,1.0,4.0,14.0,49
93851,12.0,1.0,4.0,12.0,42
93852,2.0,1.0,4.0,2.0,7
93853,6.0,1.0,4.0,6.0,21
93854,1.0,1.0,4.0,1.0,3
93855,5.0,1.0,4.0,5.0,17
93856,15.0,1.0,4.0,15.0,52
93857,13.0,1.0,4.0,13.0,45
93858,18.0,1.0,4.0,18.0,63
93859,16.0,1.0,4.0,16.0,56
93860,19.0,1.0,4.0,19.0,66
93861,18.0,1.0,4.0,18.0,63
93862,2.0,2.0,5.0,4.0,8
93863,4.0,2.0,5.0,8.0,16
93864,13.0,1.0,2.0,13.0,21
93865,12.0,1.0,2.0,12.0,19
93866,8.0,1.0,2.0,8.0,13
93867,19.0,1.0,2.0,19.0,30
93868,6.0,1.0,2.0,6.0,9
93869,19.0,1.0,2.0,19.0,30
93870,2.0,1.0,2.0,2.0,3
93871,26.0,1.0,2.0,26.0,41
93872,2.0,1.0,2.0,2.0,3
93873,26.0,1.0,2.0,26.0,41
93874,7.0,1.0,2.0,7.0,11
93875,8.0,1.0,2.0,8.0,13
93876,4.0,1.0,2.0,4.0,6
93877,29.0,1.0,2.0,29.0,46
93878,1.0,1.0,2.0,1.0,2
93879,31.0,1.0,2.0,31.0,49
93880,5.0,1.0,2.0,5.0,8
93881,5.0,1.0,2.0,5.0,8
93882,6.0,1.0,2.0,6.0,10
93883,4.0,1.0,2.0,4.0,7
93884,22.0,1.0,2.0,22.0,37
93885,19.0,1.0,2.0,19.0,32
93886,11.0,1.0,2.0,11.0,18
93887,23.0,1.0,2.0,23.0,39
93888,10.0,1.0,2.0,10.0,17
93889,21.0,1.0,2.0,21.0,35
93890,12.0,1.0,2.0,12.0,21
93891,6.0,1.0,2.0,6.0,10
93892,10.0,1.0,2.0,10.0,17
93893,5.0,1.0,2.0,5.0,9
93894,25.0,1.0,2.0,25.0,44
93895,4.0,1.0,2.0,4.0,7
93896,27.0,1.0,2.0,27.0,47
93897,4.0,1.0,2.0,4.0,7
93898,21.0,1.0,2.0,21.0,37
93899,11.0,1.0,2.0,11.0,19
93900,21.0,1.0,2.0,21.0,37
93901,10.0,1.0,2.0,10.0,17
93902,18.0,2.0,5.0,36.0,71
93903,11.0,2.0,5.0,22.0,43
93904,18.0,2.0,5.0,36.0,71
93905,10.0,2.0,5.0,20.0,40
93906,4.0,2.0,5.0,8.0,16
93907,1.0,2.0,5.0,2.0,4
93908,22.0,2.0,5.0,44.0,96
93909,8.0,2.0,5.0,16.0,35
93910,23.0,2.0,5.0,46.0,100
93911,10.0,2.0,5.0,20.0,44
93912,19.0,2.0,5.0,38.0,83
93913,24.0,2.0,5.0,48.0,104
93914,20.0,2.0,5.0,40.0,87
93915,22.0,2.0,5.0,44.0,96
93916,14.0,2.0,5.0,28.0,61
93917,13.0,2.0,5.0,26.0,57
93918,6.0,2.0,5.0,12.0,26
93919,24.0,2.0,5.0,48.0,104
93920,7.0,2.0,5.0,14.0,30
93921,22.0,2.0,5.0,44.0,96
93922,24.0,2.0,5.0,48.0,104
93923,24.0,2.0,5.0,48.0,104
93924,15.0,2.0,5.0,30.0,65
93925,7.0,2.0,5.0,14.0,30
93926,17.0,2.0,5.0,34.0,74
93927,6.0,2.0,5.0,12.0,26
93928,25.0,2.0,5.0,50.0,109
93929,19.0,2.0,5.0,38.0,83
93930,16.0,2.0,5.0,32.0,70
93931,25.0,2.0,5.0,50.0,109
93932,16.0,2.0,5.0,32.0,70
93933,17.0,2.0,5.0,34.0,74
93934,2.0,2.0,5.0,4.0,9
93935,13.0,2.0,5.0,26.0,57
93936,4.0,2.0,5.0,8.0,17
93937,1.0,2.0,5.0,2.0,4
93938,10.0,2.0,5.0,20.0,44
93939,2.0,2.0,5.0,4.0,9
93940,29.0,2.0,5.0,58.0,126
93941,28.0,2.0,5.0,56.0,122
93942,14.0,2.0,5.0,28.0,61
93943,13.0,2.0,5.0,26.0,57
93944,5.0,2.0,5.0,10.0,22
93945,14.0,2.0,5.0,28.0,61
93946,3.0,2.0,5.0,6.0,13
93947,13.0,2.0,5.0,26.0,57
93948,9.0,11.0,30.0,99.0,227
93949,10.0,11.0,30.0,110.0,252
93950,11.0,11.0,30.0,121.0,277
93951,10.0,11.0,30.0,110.0,252
93952,7.0,11.0,30.0,77.0,176
93953,9.0,11.0,30.0,99.0,227
93954,21.0,13.0,35.0,273.0,581
93955,5.0,13.0,35.0,65.0,138
93956,28.0,13.0,35.0,364.0,774
93957,18.0,13.0,35.0,234.0,498
93958,5.0,13.0,35.0,65.0,138
93959,29.0,13.0,35.0,377.0,802
93960,1.0,13.0,35.0,13.0,28
93961,15.0,13.0,35.0,195.0,415
93962,2.0,13.0,35.0,26.0,55
93963,15.0,13.0,35.0,195.0,415
93964,2.0,13.0,35.0,26.0,55
93965,1.0,13.0,35.0,13.0,28
93966,26.0,13.0,35.0,338.0,719
93967,27.0,13.0,35.0,351.0,747
93968,14.0,13.0,35.0,182.0,387
93969,21.0,13.0,35.0,273.0,581
93970,10.0,13.0,35.0,130.0,277
93971,15.0,13.0,35.0,195.0,415
93972,22.0,13.0,35.0,286.0,608
93973,7.0,13.0,35.0,91.0,194
93974,14.0,13.0,35.0,182.0,387
93975,16.0,13.0,35.0,208.0,442
93976,30.0,13.0,35.0,390.0,830
93977,32.0,13.0,35.0,416.0,885
93978,23.0,13.0,35.0,299.0,636
93979,20.0,13.0,35.0,260.0,553
93980,21.0,13.0,35.0,273.0,581
93981,19.0,13.0,35.0,247.0,525
93982,24.0,13.0,35.0,312.0,664
93983,24.0,13.0,35.0,312.0,664
93984,18.0,13.0,35.0,234.0,498
93985,23.0,13.0,35.0,299.0,636
93986,24.0,13.0,35.0,312.0,664
93987,20.0,13.0,35.0,260.0,553
93988,14.0,13.0,35.0,182.0,387
93989,11.0,13.0,35.0,143.0,304
93990,11.0,13.0,35.0,143.0,304
93991,11.0,13.0,35.0,143.0,304
93992,4.0,13.0,35.0,52.0,111
93993,6.0,13.0,35.0,78.0,166
93994,7.0,13.0,35.0,91.0,194
93995,4.0,13.0,35.0,52.0,111
93996,13.0,1.0,4.0,13.0,51
93997,3.0,1.0,4.0,3.0,12
93998,24.0,1.0,4.0,24.0,95
93999,11.0,1.0,4.0,11.0,44
94000,4.0,1.0,4.0,4.0,16
94001,24.0,1.0,4.0,24.0,95
94002,3.0,1.0,4.0,3.0,12
94003,3.0,1.0,4.0,3.0,12
94004,25.0,1.0,4.0,25.0,99
94005,8.0,1.0,4.0,8.0,32
94006,26.0,1.0,4.0,26.0,103
94007,10.0,1.0,4.0,10.0,40
94008,21.0,1.0,4.0,21.0,83
94009,20.0,1.0,4.0,20.0,79
94010,2.0,1.0,4.0,2.0,8
94011,10.0,1.0,4.0,10.0,40
94012,1.0,1.0,4.0,1.0,4
94013,7.0,1.0,4.0,7.0,28
94014,19.0,1.0,4.0,19.0,75
94015,30.0,1.0,4.0,30.0,119
94016,19.0,1.0,4.0,19.0,75
94017,32.0,1.0,4.0,32.0,127
94018,25.0,1.0,4.0,25.0,99
94019,5.0,1.0,4.0,5.0,20
94020,25.0,1.0,4.0,25.0,99
94021,3.0,1.0,4.0,3.0,12
94022,5.0,1.0,4.0,5.0,20
94023,7.0,1.0,4.0,7.0,28
94024,27.0,1.0,4.0,27.0,107
94025,24.0,1.0,4.0,24.0,95
94026,28.0,1.0,4.0,28.0,111
94027,25.0,1.0,4.0,25.0,99
94028,21.0,1.0,4.0,21.0,83
94029,25.0,1.0,4.0,25.0,99
94030,16.0,1.0,4.0,16.0,63
94031,9.0,1.0,4.0,9.0,36
94032,14.0,1.0,4.0,14.0,55
94033,9.0,1.0,4.0,9.0,36
94034,28.0,1.0,4.0,28.0,111
94035,29.0,1.0,4.0,29.0,115
94036,25.0,1.0,2.0,25.0,50
94037,24.0,1.0,2.0,24.0,48
94038,18.0,1.0,2.0,18.0,36
94039,16.0,1.0,2.0,16.0,32
94040,15.0,1.0,2.0,15.0,30
94041,28.0,1.0,2.0,28.0,55
94042,16.0,1.0,2.0,16.0,32
94043,27.0,1.0,2.0,27.0,53
94044,23.0,1.0,2.0,23.0,46
94045,24.0,1.0,2.0,24.0,48
94046,29.0,1.0,2.0,29.0,57
94047,30.0,1.0,2.0,30.0,59
94048,9.0,1.0,2.0,9.0,18
94049,31.0,1.0,2.0,31.0,61
94050,31.0,1.0,2.0,31.0,61
94051,9.0,1.0,2.0,9.0,18
94052,13.0,1.0,2.0,13.0,26
94053,12.0,1.0,2.0,12.0,24
94054,14.0,1.0,2.0,14.0,28
94055,13.0,1.0,2.0,13.0,26
94056,15.0,1.0,2.0,15.0,30
94057,12.0,1.0,2.0,12.0,24
94058,25.0,1.0,2.0,25.0,50
94059,30.0,1.0,2.0,30.0,59
94060,24.0,1.0,2.0,24.0,48
94061,32.0,1.0,2.0,32.0,63
94062,28.0,1.0,2.0,28.0,55
94063,26.0,1.0,2.0,26.0,51
94064,20.0,1.0,2.0,20.0,40
94065,10.0,1.0,2.0,10.0,20
94066,20.0,1.0,2.0,20.0,40
94067,11.0,1.0,2.0,11.0,22
94068,14.0,1.0,2.0,14.0,28
94069,8.0,1.0,2.0,8.0,16
94070,16.0,1.0,2.0,16.0,32
94071,6.0,1.0,2.0,6.0,12
94072,25.0,1.0,2.0,25.0,50
94073,24.0,1.0,2.0,24.0,48
94074,27.0,1.0,2.0,27.0,53
94075,22.0,1.0,2.0,22.0,44
94076,20.0,1.0,2.0,20.0,40
94077,6.0,1.0,2.0,6.0,12
94078,17.0,1.0,2.0,17.0,34
94079,3.0,1.0,2.0,3.0,6
94080,13.0,1.0,2.0,13.0,26
94081,12.0,1.0,2.0,12.0,24
94082,26.0,1.0,2.0,26.0,51
94083,6.0,1.0,2.0,6.0,12
94084,18.0,1.0,2.0,18.0,36
94085,26.0,1.0,2.0,26.0,51
94086,7.0,1.0,2.0,7.0,14
94087,15.0,1.0,2.0,15.0,30
94088,26.0,1.0,2.0,26.0,51
94089,23.0,1.0,2.0,23.0,46
94090,4.0,1.0,2.0,4.0,8
94091,6.0,1.0,2.0,6.0,12
94092,8.0,1.0,2.0,8.0,16
94093,22.0,1.0,2.0,22.0,44
94094,8.0,1.0,2.0,8.0,16
94095,23.0,1.0,2.0,23.0,46
94096,10.0,1.0,2.0,10.0,20
94097,15.0,1.0,2.0,15.0,30
94098,6.0,1.0,2.0,6.0,12
94099,12.0,1.0,2.0,12.0,24
94100,16.0,1.0,2.0,16.0,32
94101,4.0,1.0,2.0,4.0,8
94102,28.0,1.0,2.0,28.0,55
94103,26.0,1.0,2.0,26.0,51
94104,25.0,1.0,2.0,25.0,50
94105,25.0,1.0,2.0,25.0,50
94106,8.0,1.0,2.0,8.0,16
94107,6.0,1.0,2.0,6.0,12
94108,17.0,1.0,2.0,17.0,34
94109,18.0,1.0,2.0,18.0,36
94110,21.0,9.0,25.0,189.0,457
94111,2.0,9.0,25.0,18.0,44
94112,20.0,9.0,25.0,180.0,435
94113,4.0,9.0,25.0,36.0,87
94114,23.0,9.0,25.0,207.0,472
94115,22.0,9.0,25.0,198.0,451
94116,25.0,9.0,25.0,225.0,513
94117,19.0,9.0,25.0,171.0,390
94118,22.0,11.0,30.0,242.0,614
94119,29.0,11.0,30.0,319.0,809
94120,19.0,11.0,30.0,209.0,530
94121,28.0,11.0,30.0,308.0,781
94122,12.0,11.0,30.0,132.0,335
94123,14.0,11.0,30.0,154.0,391
94124,9.0,11.0,30.0,99.0,251
94125,11.0,11.0,30.0,121.0,307
